4428,WALLUMBILLA,QLD,-26:22:59,-149:22:10
4454,INJUNE,QLD,-25:52:54,-149:2:57
4455,ROMA,QLD,-26:54:29,-148:55:14
4461,MUCKADILLA,QLD,-26:37:0,-148:14:58
4462,AMBY,QLD,-26:32:34,-148:06:37
4465,MITCHELL,QLD,-26:09:00,-147:45:00
4467,MUNGALLALA,QLD,-25:41:37,-147:17:13
4468,MORVEN,QLD,-26:08:00,-147:09:00
4470,CHARLEVILLE,QLD,-26:23:57,-146:14:24
4471,CLAVERTON,QLD,-27:29:34,-145:54:29
4472,BLACKALL,QLD,-24:33:00,-145:21:60
4474,ADAVALE,QLD,-25:54:30,-144:35:59
4475,CHEEPIE,QLD,-26:18:19,-144:53:47
4477,AUGATHELLA,QLD,-25:47:47,-146:34:59
4478,TAMBO,QLD,-24:14:0,-146:18:0
4479,COOLADDI,QLD,-26:39:25,-145:33:38
4480,QUILPIE,QLD,-26:7:25,-142:39:13
4481,WINDORAH,QLD,-25:18:16,-142:11:57
4482,BIRDSVILLE,QLD,-25:54:8,-139:20:52
4486,HEBEL,QLD,-28:22:33,-148:09:41
4487,ST GEORGE,QLD,-27:37:3,-148:27:45
4488,BOLLON,QLD,-27:34:27,-147:37:45
4489,WYANDRA,QLD,-27:03:54,-145:36:27
4490,YOWAH,QLD,-28:02:47,-144:58:13
4491,EULO,QLD,-28:9:20,-145:2:41
4492,THARGOMINDAH,QLD,-29:0:0,-141:0:0
4493,HUNGERFORD,QLD,-28:56:6,-144:23:10
4494,BUNGUNYA,QLD,-28:3:59,-149:39:2
4496,TALWOOD,QLD,-28:14:1,-149:16:58
4497,THALLON,QLD,-28:38:9,-148:51:36
4498,TOOBEAH,QLD,-28:8:12,-149:50:6
4500,WARNER,QLD,-27:17:28,-152:56:18
4501,LAWNTON,QLD,-27:17:2,-152:58:47
4502,PETRIE,QLD,-27:15:60,-152:58:02
4503,WHITESIDE,QLD,-27:13:38,-153:3:20
4504,NARANGBA,QLD,-27:12:16,-152:57:35
4505,BURPENGARY,QLD,-27:11:08,-152:58:44
4506,MORAYFIELD,QLD,-27:6:40,-152:57:6
4507,WOORIM,QLD,-26:51:14,-153:8:55
4508,DECEPTION BAY,QLD,-27:11:48,-153:1:45
4510,TOORBUL,QLD,-27:4:14,-152:55:55
4511,TOORBUL POINT,QLD,-27:3:33,-153:3:41
4512,WAMURAN,QLD,-27:1:39,-152:53:21
4514,WOODFORD,QLD,-26:51:25,-152:43:30
4515,KILCOY,QLD,-26:57:6,-152:34:15
4516,ELIMBAH,QLD,-27:1:36,-152:56:29
4517,BEERBURRUM,QLD,-26:57:43,-152:57:26
4518,GLASS HOUSE MOUNTAINS,QLD,-26:54:6,-152:57:19
4519,BEERWAH,QLD,-26:50:33,-152:52:27
4520,YUGAR,QLD,-27:17:49,-152:44:60
4521,OCEAN VIEW,QLD,-27:4:2,-152:46:47
4550,LANDSBOROUGH,QLD,-26:49:21,-153:0:11
4551,SHELLY BEACH,QLD,-26:46:57,-153:8:15
4552,MALENY,QLD,-26:46:48,-152:54:46
4553,PALMVIEW,QLD,-26:44:2,-153:2:37
4554,ILKLEY,QLD,-26:43:55,-152:59:24
4555,PALMWOODS,QLD,-26:41:20,-152:57:33
4556,TANAWHA,QLD,-26:40:10,-153:3:51
4557,MOUNTAIN CREEK,QLD,-26:41:8,-153:7:12
4558,SUNSHINE PLAZA,QLD,-26:39:14,-153:3:19
4559,WOOMBYE,QLD,-26:38:47,-152:57:33
4560,PERWILLOWEN,QLD,-26:40:09,-152:55:57
4561,YANDINA,QLD,-26:31:19,-152:52:57
4562,EUMUNDI,QLD,-26:27:28,-152:58:44
4563,TINBEERWAH,QLD,-26:25:5,-152:54:28
4564,PACIFIC PARADISE,QLD,-26:38:5,-153:5:51
4565,TEWANTIN,QLD,-26:20:42,-153:0:0
4566,NOOSAVILLE,QLD,-26:24:29,-153:02:44
4567,SUNSHINE BEACH,QLD,-26:23:17,-153:5:17
4568,POMONA,QLD,-26:14:05,-153:01:39
4570,WOOLOOGA,QLD,-26:10:47,-152:52:17
4572,ALEXANDRA HEADLAND,QLD,-26:39:56,-153:6:14
4573,YAROOMBA,QLD,-26:31:46,-153:3:58
4574,KENILWORTH,QLD,-26:35:45,-152:43:33
4575,WURTULLA,QLD,-26:40:54,-153:8:15
4580,TIN CAN BAY,QLD,-25:55:6,-153:0:14
4581,RAINBOW BEACH,QLD,-25:54:25,-153:5:23
4600,KILKIVAN,QLD,-26:5:9,-152:15:4
4601,TANSEY,QLD,-26:11:2,-152:4:2
4605,MURGON,QLD,-26:8:8,-151:52:18
4606,WONDAI,QLD,-26:19:15,-151:52:25
4608,WOOROOLIN,QLD,-26:24:6,-151:49:33
4610,WATTLE GROVE,QLD,-26:32:20,-151:50:15
4612,HIVESVILLE,QLD,-26:5:42,-151:26:18
4613,PROSTON,QLD,-26:8:19,-151:36:38
4614,YARRAMAN,QLD,-26:50:9,-151:58:10
4615,TARONG,QLD,-26:48:1,-151:54:54
4620,GLENBAR,QLD,-25:31:8,-152:17:22
4621,BIGGENDEN,QLD,-25:36:53,-151:53:26
4625,GAYNDAH,QLD,-25:33:55,-151:30:14
4626,MUNDUBBERA,QLD,-25:41:24,-150:51:60
4627,EIDSVOLD,QLD,-25:20:02,-151:13:55
4630,MULGILDIE,QLD,-25:11:18,-151:22:53
4650,TUAN FOREST,QLD,-25:35:47,-152:47:45
4655,WONDUNNA,QLD,-25:18:30,-152:50:30
4659,HOWARD,QLD,-25:11:11,-152:34:24
4660,WOODGATE,QLD,-25:17:13,-152:8:41
4670,WATALGAN,QLD,-24:50:10,-152:6:19
4671,WALLAVILLE,QLD,-25:8:48,-151:49:45
4674,TAUNTON,QLD,-24:41:54,-151:57:36
4676,LOWMEAD,QLD,-24:32:52,-151:42:13
4677,SEVENTEEN SEVENTY,QLD,-24:22:46,-151:40:19
4678,RODDS BAY,QLD,-24:1:25,-151:45:44
4680,WEST GLADSTONE,QLD,-23:56:54,-151:20:43
4694,YARWUN,QLD,-23:47:50,-151:9:35
4695,MOUNT LARCOM,QLD,-23:48:39,-150:58:42
4697,RAGLAN,QLD,-23:43:53,-150:48:51
4699,BAJOOL,QLD,-23:39:8,-150:38:39
4700,WANDAL,QLD,-23:11:4,-150:56:10
4701,PARK AVENUE,QLD,-23:19:30,-150:30:6
4702,YARAKA,QLD,-23:4:35,-148:30:8
4703,YEPPOON,QLD,-22:53:09,-150:37:42
4704,YAAMBA,QLD,-23:8:2,-150:21:57
4705,MARLBOROUGH,QLD,-22:45:26,-149:51:48
4706,OGMORE,QLD,-22:37:9,-149:39:26
4707,ST LAWRENCE,QLD,-22:18:36,-149:30:40
4709,TIERI,QLD,-23:04:30,-148:28:40
4714,MOUNT MORGAN,QLD,-23:38:46,-150:23:19
4715,BILOELA,QLD,-24:20:6,-150:37:15
4716,THANGOOL,QLD,-24:21:30,-150:56:19
4717,BLACKWATER,QLD,-23:39:26,-148:59:11
4718,MOURA,QLD,-24:35:38,-149:09:21
4719,THEODORE,QLD,-24:45:54,-150:19:27
4720,EMERALD,QLD,-23:39:13,-148:4:27
4721,CLERMONT,QLD,-22:57:20,-147:32:22
4722,SPRINGSURE,QLD,-24:51:54,-146:56:55
4724,ALPHA,QLD,-24:08:51,-146:45:31
4725,BARCALDINE,QLD,-24:5:16,-145:29:60
4726,ARAMAC,QLD,208941::,-7380408::
4731,ISISFORD,QLD,-24:55:35,-144:24:53
4732,MUTTABURRA,QLD,-22:36:50,-144:45:57
4733,CORFIELD,QLD,-22:9:14,-143:56:23
4735,WINTON,QLD,-22:46:45,-142:13:4
4736,JUNDAH,QLD,-25:18:50,-142:54:48
4737,SARINA RANGE,QLD,-21:29:57,-149:09:42
4738,KOUMALA,QLD,-21:36:35,-149:14:51
4739,CARMILA,QLD,-21:54:16,-149:24:23
4740,WEST MACKAY,QLD,-21:38:00,-153:46:00
4741,SOUTH MOLLE,QLD,-21:58:06,-149:39:37
4742,NEBO,QLD,-21:36:41,-148:10:58
4743,GLENDEN,QLD,-21:40:15,-147:57:39
4744,MORANBAH,QLD,-21:56:29,-148:17:23
4745,DYSART,QLD,-22:25:24,-148:20:17
4746,MIDDLEMOUNT,QLD,-23:02:00,-149:03:15
4750,SHOAL POINT,QLD,-21:2:2,-149:9:37
4751,WALKERSTON,QLD,-21:14:33,-149:00:02
4753,MARIAN,QLD,-21:5:41,-148:57:34
4754,MIRANI,QLD,-21:10:47,-148:49:44
4756,NETHERDALE,QLD,-21:8:49,-148:38:3
4757,DALRYMPLE HEIGHTS,QLD,-21:13:21,-148:31:45
4798,WAGOORA,QLD,-20:54:1,-148:46:37
4799,BLOOMSBURY,QLD,-20:46:27,-148:38:29
4800,WILSON BEACH,QLD,-20:49:55,-148:33:18
4801,HAYMAN ISLAND,QLD,-20:3:4,-148:53:18
4802,WHITSUNDAY,QLD,-20:16:43,-148:39:35
4803,HAMILTON ISLAND,QLD,-20:21:12,-148:56:52
4804,SPRINGLANDS,QLD,-20:23:56,-147:51:54
4805,QUEENS BEACH,QLD,-19:53:15,-148:4:29
4806,HOME HILL,QLD,-19:49:29,-147:34:23
4807,CLAREDALE,QLD,-20:2:47,-147:16:38
4808,BRANDON,QLD,-19:33:39,-147:19:43
4809,GIRU,QLD,-19:32:2,-147:12:18
4810,TOWNSVILLE,QLD,-19:12:6,-146:46:15
4811,WULGURU,QLD,-19:20:52,-146:50:2
4812,ROSSLEA,QLD,-19:16:29,-146:48:04
4813,TOWNSVILLE MILPO,QLD,-19:20:41,-146:46:49
4814,VINCENT,QLD,-19:14:21,-146:46:24
4815,RASMUSSEN,QLD,-19:23:11,-146:44:0
4816,WOODSTOCK,QLD,-18:16:9,-146:1:24
4817,THURINGOWA CENTRAL,QLD,-19:18:46,-146:44:22
4818,YABULU,QLD,-19:15:28,-146:44:29
4819,PICNIC BAY,QLD,-19:8:6,-146:47:5
4820,RICHMOND HILL,QLD,-21:9:24,-146:24:36
4821,STAMFORD,QLD,-20:5:0,-144:42:4
4824,OORINDI,QLD,-20:42:20,-140:30:20
4825,WINSTON,QLD,-19:14:22,-136:20:15
4828,CAMOOWEAL,QLD,-19:38:29,-138:31:19
4829,BOULIA,QLD,-22:46:40,-140:35:24
4830,DOOMADGEE,QLD,-17:53:19,-138:15:47
4850,VICTORIA ESTATE,QLD,-18:31:38,-146:0:15
4854,TULLY,QLD,-17:51:46,-146:6:22
4855,EL ARISH,QLD,-17:48:20,-146:0:15
4856,SILKWOOD,QLD,-17:44:54,-146:1:12
4857,SILKWOOD EAST,QLD,-17:47:6,-146:5:48
4858,MOURILYAN,QLD,-17:34:55,-146:1:56
4859,SOUTH JOHNSTONE,QLD,-17:35:49,-145:59:43
4860,SUNDOWN,QLD,-17:43:0,-148:27:0
4861,BARTLE FRERE,QLD,-17:21:15,-146:1:16
4865,GORDONVALE,QLD,-17:5:17,-145:47:9
4868,WOREE,QLD,-16:58:5,-145:43:36
4869,EDMONTON,QLD,-17:0:58,-145:45:36
4870,WHITFIELD,QLD,-16:52:39,-145:45:15
4871,YARRABAH,QLD,-19:12:24,-144:21:49
4872,YUNGABURRA,QLD,-18:17:51,-145:29:6
4873,WONGA BEACH,QLD,-16:29:2,-145:22:41
4874,WEIPA,QLD,-12:34:12,-141:35:54
4875,THURSDAY ISLAND,QLD,-9:8:36,-143:52:30
4876,BAMAGA,QLD,-10:53:48,-142:23:23
4878,YORKEYS KNOB,QLD,-16:50:54,-145:44:4
4879,TRINITY PARK,QLD,-16:43:4,-146:42:2
4880,MAREEBA,QLD,-17:0:25,-145:25:19
4882,TOLGA,QLD,-17:13:33,-145:27:19
4883,ATHERTON,QLD,-17:20:54,-145:31:02
4885,MALANDA,QLD,-17:30:29,-145:29:24
4886,MILLAA MILLAA,QLD,-17:31:9,-145:36:29
4890,NORMANTON,QLD,-17:52:51,-141:35:04
4891,KARUMBA,QLD,-17:30:30,-140:49:30
5000,STATION ARCADE,SA,-34:55:55,-138:35:59
5006,NORTH ADELAIDE,SA,-34:54:48,-138:35:54
5007,WELLAND,SA,-34:54:13,-138:34:32
5008,RIDLEYTON,SA,-34:53:30,-138:32:54
5009,KILKENNY,SA,-34:54:12,-138:32:43
5010,REGENCY PARK BC,SA,-34:52:27,-138:33:49
5011,WOODVILLE,SA,-34:53:07,-138:31:55
5012,WOODVILLE NORTH,SA,-34:52:13,-138:32:15
5013,WINGFIELD,SA,-34:50:23,-138:32:08
5014,ROYAL PARK,SA,-34:52:15,-138:31:51
5015,PORT ADELAIDE,SA,-34:50:2,-138:30:54
5016,PETERHEAD,SA,-34:49:33,-138:30:12
5017,TAPEROO,SA,-34:47:43,-138:30:15
5018,OUTER HARBOR,SA,-34:46:21,-138:29:26
5019,SEMAPHORE,SA,-34:51:12,-138:29:23
5020,WEST LAKES SHORE,SA,-34:52:35,-138:29:1
5021,WEST LAKES,SA,-34:52:04,-138:30:03
5022,TENNYSON,SA,-34:54:9,-138:29:33
5023,SEATON,SA,-34:52:55,-138:30:6
5033,WEST RICHMOND,SA,-34:56:38,-138:34:05
5034,WAYVILLE,SA,-34:56:37,-138:35:16
5035,KESWICK,SA,-34:57:03,-138:34:34
5037,NORTH PLYMPTON,SA,-34:56:45,-138:33:05
5038,SOUTH PLYMPTON,SA,-34:57:36,-138:33:38
5039,MELROSE PARK,SA,-34:59:13,-138:34:18
5041,WESTBOURNE PARK,SA,-34:58:08,-138:35:20
5042,ST MARYS,SA,-35:00:35,-138:34:15
5043,PARK HOLME,SA,-34:58:48,-138:32:30
5044,SOMERTON PARK,SA,-34:58:41,-138:32:09
5045,GLENELG SOUTH,SA,-34:59:12,-138:30:47
5046,WARRADALE NORTH,SA,-35:01:01,-138:32:38
5047,STURT,SA,-35:01:32,-138:33:40
5048,SOUTH BRIGHTON,SA,-35:0:38,-138:31:38
5049,SEAVIEW DOWNS,SA,-35:02:36,-138:31:28
5050,EDEN HILLS,SA,-35:01:36,-138:34:35
5051,HAWTHORNDENE,SA,-35:02:15,-138:37:33
5052,GLENALTA,SA,-34:59:57,-138:37:18
5061,UNLEY,SA,-34:56:35,-138:36:09
5062,TORRENS PARK,SA,-34:58:42,-138:37:7
5063,PARKSIDE,SA,-34:56:47,-138:37:24
5064,URRBRAE,SA,-34:58:13,-138:38:1
5065,TUSMORE,SA,-34:56:36,-138:37:51
5066,WATTLE PARK,SA,-34:56:28,-138:39:35
5067,ROSE PARK,SA,-34:55:09,-138:38:12
5068,TRINITY GARDENS,SA,-34:55:21,-138:38:51
5069,STEPNEY,SA,-34:54:43,-138:37:37
5070,ROYSTON PARK,SA,-34:54:22,-138:39:16
5072,WOODFORDE,SA,-34:55:53,-138:41:22
5074,NEWTON,SA,-34:52:42,-138:39:18
5075,PARADISE,SA,-34:52:07,-138:39:22
5076,CASTAMBUL,SA,-34:52:20,-138:41:57
5081,WALKERVILLE,SA,-34:53:18,-138:37:59
5082,THORNGATE,SA,-34:52:56,-138:36:01
5083,SEFTON PARK,SA,-34:52:26,-138:37:01
5084,KILBURN NORTH,SA,-34:51:55,-138:34:49
5085,NORTHGATE,SA,-34:51:40,-138:37:07
5086,OAKDEN,SA,-34:51:24,-138:38:20
5087,WINDSOR GARDENS,SA,-34:52:32,-138:38:50
5088,HOLDEN HILL,SA,-34:51:28,-138:39:30
5089,HIGHBURY,SA,-34:51:45,-138:41:32
5090,HOPE VALLEY,SA,-34:50:54,-138:41:4
5091,VISTA,SA,-34:49:20,-138:43:48
5092,MODBURY NORTH,SA,-34:49:60,-138:41:22
5094,GEPPS CROSS,SA,-34:49:25,-138:35:58
5095,THE LEVELS,SA,-34:48:45,-138:37:11
5096,PARA HILLS,SA,-34:49:09,-138:39:56
5097,ST AGNES,SA,-34:49:44,-138:41:34
5098,WALKLEY HEIGHTS,SA,-34:49:22,-138:38:59
5106,SALISBURY SOUTH,SA,-34:47:32,-138:38:06
5107,PARAFIELD GARDENS,SA,-34:47:48,-138:35:57
5108,SALISBURY NORTH,SA,-34:45:56,-138:38:19
5109,SALISBURY PLAIN,SA,-34:46:25,-138:40:02
5110,WATERLOO CORNER,SA,-34:47:47,-138:35:08
5111,EDINBURGH,SA,-34:43:48,-138:37:14
5112,HILLBANK,SA,-34:45:28,-138:39:15
5113,ELIZABETH WEST,SA,-34:42:43,-138:39:55
5114,ULEYBURY,SA,-34:43:14,-138:45:56
5116,HILLIER,SA,-34:36:56,-138:43:57
5117,ANGLE VALE,SA,-34:39:03,-138:38:24
5118,WILLASTON,SA,-34:36:27,-138:44:55
5120,VIRGINIA,SA,-34:41:51,-138:31:17
5121,PENFIELD,SA,-34:42:03,-138:35:57
5125,GREENWITH,SA,-34:46:33,-138:41:15
5126,YATALA VALE,SA,-34:47:42,-138:43:55
5127,WYNN VALE,SA,-34:47:54,-138:40:23
5131,UPPER HERMITAGE,SA,-34:50:17,-138:44:36
5132,PARACOMBE,SA,-34:51:20,-138:44:43
5134,MONTACUTE,SA,-34:54:2,-138:43:27
5136,NORTON SUMMIT,SA,-34:55:23,-138:43:24
5140,GREENHILL,SA,-34:56:39,-138:41:08
5141,SUMMERTOWN,SA,-34:57:15,-138:42:56
5142,URAIDLA,SA,-34:57:40,-138:44:12
5144,CAREY GULLY,SA,-34:56:53,-138:48:16
5150,LEAWOOD GARDENS,SA,-35:00:48,-138:38:40
5152,STIRLING,SA,-34:59:26,-138:44:21
5153,SCOTT CREEK,SA,-35:02:24,-138:44:06
5154,ALDGATE,SA,-35:01:04,-138:44:16
5155,MOUNT GEORGE,SA,-35:00:28,-138:45:33
5156,UPPER STURT,SA,-35:01:39,-138:40:17
5157,KANGARILLA,SA,-35:09:04,-138:39:30
5158,TROTT PARK,SA,-35:03:12,-138:33:10
5159,HAPPY VALLEY,SA,-35:04:17,-138:36:55
5160,LONSDALE,SA,-35:05:55,-138:29:21
5161,REYNELLA,SA,-35:05:46,-138:31:53
5162,WOODCROFT,SA,-35:06:14,-138:33:40
5163,ONKAPARINGA HILLS,SA,-35:08:21,-138:30:33
5164,CHRISTIE DOWNS,SA,-35:08:18,-138:29:56
5165,CHRISTIES BEACH NORTH,SA,-35:08:01,-138:28:32
5166,O'SULLIVAN BEACH,SA,-35:7:32,-138:28:18
5167,PORT NOARLUNGA,SA,-35:10:20,-138:28:41
5168,OLD NOARLUNGA,SA,-35:08:25,-138:29:43
5169,SEAFORD MEADOWS,SA,-35:10:46,-138:28:04
5171,PEDLER CREEK,SA,-35:12:48,-138:29:31
5172,WILLUNGA,SA,-35:17:35,-138:34:46
5173,PORT WILLUNGA,SA,-35:16:31,-138:28:06
5201,MEADOWS,SA,-35:14:20,-138:43:48
5202,MYPONGA,SA,-35:22:36,-138:22:45
5203,YANKALILLA,SA,-35:27:45,-138:22:30
5204,SECOND VALLEY,SA,-35:26:40,-138:20:14
5210,MOUNT COMPASS,SA,-35:20:42,-138:37:15
5211,VICTOR HARBOR,SA,-35:26:11,-138:29:12
5212,PORT ELLIOT,SA,-35:30:11,-138:39:39
5214,GOOLWA,SA,-35:30:43,-138:46:53
5220,PARNDANA,SA,-35:47:28,-137:15:31
5221,AMERICAN RIVER,SA,-35:46:38,-137:46:23
5222,PENNESHAW,SA,-35:44:16,-137:56:20
5223,KINGSCOTE,SA,-35:38:47,-137:37:57
5231,KERSBROOK,SA,-34:46:55,-138:48:37
5232,CUDLEE CREEK,SA,-34:50:34,-138:49:30
5233,GUMERACHA,SA,-34:50:57,-138:52:25
5234,BIRDWOOD,SA,-34:50:55,-138:56:08
5235,SPRINGTON,SA,-34:45:12,-139:04:04
5237,SANDERSTON,SA,-34:51:05,-139:07:57
5238,NILDOTTIE,SA,-34:53:27,-139:37:55
5240,LENSWOOD,SA,-34:54:54,-138:50:14
5241,LOBETHAL,SA,-34:53:04,-138:52:12
5242,BALHANNAH,SA,-34:59:50,-138:49:40
5243,OAKBANK,SA,-34:58:43,-138:50:31
5244,WOODSIDE,SA,-34:57:18,-138:52:29
5245,VERDUN,SA,-35:01:57,-138:48:32
5250,LITTLEHAMPTON,SA,-35:03:05,-138:50:10
5251,WISTOW,SA,-35:04:06,-138:51:32
5252,NAIRNE,SA,-35:00:36,-138:54:40
5253,MURRAY BRIDGE SOUTH,SA,-35:07:01,-139:14:58
5254,MYPOLONGA,SA,-35:11:27,-139:19:30
5260,TAILEM BEND,SA,-35:15:17,-139:27:16
5261,YUMALI,SA,-35:40:36,-139:38:57
5262,KYBYBOLITE,SA,-36:42:50,-140:57:15
5263,COONAWARRA,SA,-37:17:37,-140:50:02
5264,MENINGIE,SA,-35:41:13,-139:20:21
5265,COONALPYN,SA,-35:42:05,-139:51:13
5266,TINTINARA,SA,-35:53:05,-140:03:19
5267,KEITH,SA,-36:14:04,-140:05:57
5268,BORDERTOWN,SA,-36:19:35,-140:46:42
5269,WOLSELEY,SA,-36:21:49,-140:54:25
5270,MUNDULLA,SA,-36:27:03,-140:28:24
5271,PADTHAWAY,SA,-36:41:6,-140:38:31
5272,LUCINDALE,SA,-36:58:33,-140:22:01
5275,KINGSTON SE,SA,-36:07:41,-139:38:56
5276,ROBE,SA,-37:10:25,-139:46:13
5277,TARPEENA,SA,-37:20:56,-140:50:43
5278,KALANGADOO,SA,-37:33:44,-140:42:00
5279,TRIHI,SA,-37:36:13,-140:28:59
5280,TANTANOOLA,SA,-37:36:11,-140:21:15
5290,MOUNT GAMBIER,SA,-37:49:8,-140:45:52
5291,YAHL,SA,-37:41:36,-140:51:23
5301,SHERLOCK,SA,-35:20:44,-139:57:49
5302,LAMEROO,SA,-35:19:52,-140:30:23
5303,PARILLA,SA,-35:17:54,-140:39:51
5304,PINNAROO,SA,-35:46:7,-140:53:34
5306,WYNARKA,SA,-35:13:12,-139:40:60
5307,MARAMA,SA,-35:06:04,-139:53:54
5308,PERPONDA,SA,-34:44:33,-139:57:16
5309,SANDALWOOD,SA,-35:01:26,-140:02:54
5310,WANBI,SA,-34:46:03,-140:18:22
5311,TALDRA,SA,-34:44:15,-140:30:25
5312,VEITCH,SA,-34:34:29,-140:31:09
5320,MORGAN,SA,-34:02:11,-139:40:13
5321,CADELL,SA,-34:03:27,-139:45:24
5322,RAMCO,SA,-34:10:11,-139:57:01
5330,WAIKERIE,SA,-34:10:36,-140:02:23
5331,KINGSTON-ON-MURRAY,SA,-34:13:23,-140:20:45
5332,MOOROOK,SA,-34:15:5,-140:13:44
5333,TAPLAN,SA,-34:22:26,-140:11:00
5340,PARINGA,SA,-34:11:06,-140:47:47
5341,RENMARK SOUTH,SA,-34:14:13,-140:40:08
5342,MONASH,SA,-34:14:19,-140:33:29
5343,WINKIE,SA,-34:17:30,-140:36:05
5344,GLOSSOP,SA,-34:16:23,-140:31:21
5345,LOVEDAY,SA,-34:15:27,-140:27:48
5346,COBDOGLA,SA,-34:14:35,-140:23:39
5350,SANDY CREEK,SA,-34:34:30,-138:51:40
5351,WILLIAMSTOWN,SA,-34:43:39,-138:55:33
5352,TANUNDA,SA,-34:31:10,-138:57:27
5353,SEDAN,SA,-34:34:25,-139:00:16
5354,SWAN REACH,SA,-34:34:20,-139:36:09
5355,STOCKWELL,SA,-34:27:49,-138:59:49
5356,TRURO,SA,-34:23:52,-139:05:50
5357,NEW WELL,SA,-34:24:45,-139:48:40
5360,NAIN,SA,-34:27:24,-138:57:38
5371,TEMPLERS,SA,-34:31:52,-138:44:50
5372,FREELING,SA,-34:27:21,-138:48:35
5373,KAPUNDA,SA,-34:20:42,-138:54:44
5374,SUTHERLANDS,SA,-34:10:24,-139:04:58
5381,ROBERTSTOWN,SA,-33:59:37,-139:20:38
5401,HAMLEY BRIDGE,SA,-34:21:36,-138:40:33
5410,STOCKPORT,SA,-34:22:9,-138:45:33
5411,TARLEE,SA,-34:16:26,-138:45:44
5412,RIVERTON,SA,-34:09:33,-138:44:47
5413,SADDLEWORTH,SA,-34:05:02,-138:46:53
5414,MANOORA,SA,-34:00:07,-138:48:54
5415,MINTARO,SA,-33:54:17,-138:44:15
5417,BURRA,SA,-33:33:26,-139:35:14
5418,MOUNT BRYAN,SA,-33:32:55,-138:52:40
5419,HALLETT,SA,-33:25:08,-138:53:40
5420,WHYTE YARCOWIE,SA,-33:13:10,-139:10:18
5421,TEROWIE,SA,-33:8:13,-139:5:26
5422,PETERBOROUGH,SA,-33:01:35,-139:00:04
5431,TARCOWIE,SA,-32:50:00,-138:41:25
5432,CRADOCK,SA,-32:22:41,-138:28:29
5433,QUORN,SA,-32:21:46,-138:03:04
5434,HAWKER,SA,-31:55:21,-138:26:37
5440,YUNTA,SA,-32:59:8,-139:9:18
5451,AUBURN,SA,-34:11:57,-138:39:33
5452,WATERVALE,SA,-33:56:01,-138:40:32
5453,HOYLETON,SA,-33:50:13,-138:36:52
5454,SPALDING,SA,-33:29:40,-138:36:49
5460,OWEN,SA,-34:16:04,-138:32:45
5461,BALAKLAVA,SA,-34:08:36,-138:24:45
5462,BLYTH,SA,-33:50:29,-138:29:32
5470,YACKA,SA,-33:38:17,-138:30:46
5471,GULNARE,SA,-33:28:03,-138:25:38
5472,GEORGETOWN,SA,-33:21:39,-138:23:27
5473,GLADSTONE,SA,-33:16:01,-138:21:14
5480,LAURA,SA,-33:11:05,-138:17:56
5481,WIRRABARA,SA,-32:57:34,-138:13:51
5482,BOOLEROO CENTRE,SA,-32:52:47,-138:20:59
5483,MELROSE,SA,-32:49:38,-138:11:13
5485,WILMINGTON,SA,-32:48:26,-138:09:48
5490,CALTOWIE,SA,-33:11:35,-138:27:25
5491,JAMESTOWN,SA,-33:16:38,-138:34:28
5493,YONGALA,SA,-33:1:15,-138:42:43
5495,PORT GERMEIN,SA,-33:00:39,-138:00:12
5501,WINDSOR,SA,-34:37:43,-138:27:56
5502,REEVES PLAINS,SA,-34:33:40,-138:36:31
5510,LOCHIEL,SA,-33:54:18,-138:07:47
5520,SNOWTOWN,SA,-33:47:20,-138:12:36
5523,MERRITON,SA,-33:13:59,-138:12:51
5540,SOLOMONTOWN,SA,-33:6:17,-138:1:27
5550,PORT WAKEFIELD,SA,-34:15:22,-138:10:39
5552,PASKEVILLE,SA,-34:3:29,-137:55:4
5554,KADINA,SA,-33:57:45,-137:42:20
5555,MUNDOORA,SA,-33:35:9,-138:8:25
5556,WALLAROO,SA,-33:54:28,-137:37:53
5558,PORT HUGHES,SA,-34:04:13,-137:35:10
5560,BUTE,SA,-33:52:03,-138:00:20
5570,PRICE,SA,-34:17:20,-137:59:40
5571,PINE POINT,SA,-34:25:36,-137:55:01
5572,ARTHURTON,SA,-34:14:52,-137:46:45
5573,WEETULTA,SA,-34:27:29,-137:21:48
5575,WOOL BAY,SA,-34:31:38,-137:36:05
5576,YORKETOWN,SA,-35:1:7,-137:37:5
5577,WAROOKA,SA,-35:6:57,-137:30:57
5580,CURRAMULKA,SA,-34:37:48,-137:43:15
5581,PORT VINCENT,SA,-34:46:47,-137:51:25
5582,STANSBURY,SA,-35:01:25,-137:45:31
5583,EDITHBURGH,SA,-35:7:2,-137:49:36
5600,WHYALLA PLAYFORD,SA,-33:17:10,-137:6:17
5601,IRON KNOB,SA,-32:44:30,-137:8:30
5602,COWELL,SA,-33:18:59,-137:22:42
5603,WHARMINDA,SA,-33:46:02,-136:44:17
5604,PORT NEILL,SA,-33:57:32,-136:14:29
5605,TUMBY BAY,SA,-34:21:26,-136:5:22
5606,PORT LINCOLN,SA,-34:41:49,-135:54:54
5607,WARROW,SA,-34:21:06,-135:57:13
5608,WHYALLA STUART,SA,-33:2:17,-137:33:2
5630,EDILLILIE,SA,-34:22:32,-135:42:36
5631,CUMMINS,SA,-34:21:33,-135:32:57
5632,YEELANNA,SA,-34:03:45,-135:30:26
5633,LOCK,SA,-33:39:00,-135:58:34
5640,CLEVE,SA,-33:39:03,-136:31:06
